date,sku_id,sku_name,quantity_sold,price,category,promotion_flag
1/16/2025,SUGAR_2KG,Sugar 2KG,16,2.18,Staple,FALSE
1/16/2025,SALT_1KG,Salt 1KG,14,1.01,Staple,TRUE
1/16/2025,COKE_500ML,Coke 500ml,21,0.98,Beverage,FALSE
1/16/2025,MAZOE_1LT,Mazoe Orange 1L,21,2.48,Beverage,FALSE
1/16/2025,TEA_250G,Tea Leaves 250g,22,3.05,Beverage,FALSE
1/16/2025,MILK_1LT,Long-life Milk 1L,23,1.78,Beverage,FALSE
1/16/2025,SOAP_100G,Bathing Soap 100g,8,0.8,Household,FALSE
1/16/2025,DETERGENT_500G,Washing Powder 500g,8,2.47,Household,TRUE
1/16/2025,CANDLES_6PK,Candles 6-pack,7,1.5,Household,FALSE
1/16/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.81,Personal Care,TRUE
1/16/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.56,Personal Care,FALSE
1/16/2025,BISCUITS_200G,Biscuits 200g,9,1.22,Snack,FALSE
1/16/2025,MAPUTI_100G,Maputi 100g,12,0.5,Snack,FALSE
1/16/2025,BREAD_LOAF,Bread Loaf,23,1,Bakery,FALSE
1/16/2025,BEANS_410G,Baked Beans 410g,6,1.51,Canned Food,FALSE
1/16/2025,PILCHARDS_155G,Pilchards 155g,4,1.83,Canned Food,FALSE
1/16/2025,AIRTIME_5,Airtime $5,29,4.94,Utility,FALSE
1/16/2025,ELECTRICITY_10,Electricity $10,33,10,Utility,FALSE
1/17/2025,MEALIE_2KG,Mealie Meal 2KG,28,2.02,Staple,TRUE
1/17/2025,MEALIE_10KG,Mealie Meal 10KG,30,8.14,Staple,FALSE
1/17/2025,RICE_5KG,Rice 5KG,18,7.46,Staple,FALSE
1/17/2025,COOKOIL_2LT,Cooking Oil 2L,21,3.48,Staple,FALSE
1/17/2025,SUGAR_2KG,Sugar 2KG,20,2.18,Staple,TRUE
1/17/2025,SALT_1KG,Salt 1KG,23,1.02,Staple,FALSE
1/17/2025,COKE_500ML,Coke 500ml,26,1.01,Beverage,FALSE
1/17/2025,MAZOE_1LT,Mazoe Orange 1L,27,2.5,Beverage,TRUE
1/17/2025,TEA_250G,Tea Leaves 250g,32,3.01,Beverage,FALSE
1/17/2025,MILK_1LT,Long-life Milk 1L,27,1.78,Beverage,TRUE
1/17/2025,SOAP_100G,Bathing Soap 100g,13,0.8,Household,FALSE
1/17/2025,DETERGENT_500G,Washing Powder 500g,11,2.48,Household,FALSE
1/17/2025,CANDLES_6PK,Candles 6-pack,12,1.5,Household,FALSE
1/17/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.81,Personal Care,FALSE
1/17/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,3.57,Personal Care,FALSE
1/17/2025,BISCUITS_200G,Biscuits 200g,20,1.19,Snack,FALSE
1/17/2025,MAPUTI_100G,Maputi 100g,19,0.5,Snack,FALSE
1/17/2025,BREAD_LOAF,Bread Loaf,30,1.02,Bakery,TRUE
1/17/2025,BEANS_410G,Baked Beans 410g,9,1.48,Canned Food,FALSE
1/17/2025,PILCHARDS_155G,Pilchards 155g,7,1.79,Canned Food,FALSE
1/17/2025,AIRTIME_5,Airtime $5,37,4.92,Utility,TRUE
1/17/2025,ELECTRICITY_10,Electricity $10,42,9.97,Utility,TRUE
1/18/2025,MEALIE_2KG,Mealie Meal 2KG,33,2.02,Staple,FALSE
1/18/2025,MEALIE_10KG,Mealie Meal 10KG,33,8.05,Staple,FALSE
1/18/2025,RICE_5KG,Rice 5KG,20,7.58,Staple,FALSE
1/18/2025,COOKOIL_2LT,Cooking Oil 2L,17,3.47,Staple,FALSE
1/18/2025,SUGAR_2KG,Sugar 2KG,25,2.24,Staple,FALSE
1/18/2025,SALT_1KG,Salt 1KG,24,0.99,Staple,FALSE
1/18/2025,COKE_500ML,Coke 500ml,23,0.99,Beverage,FALSE
1/18/2025,MAZOE_1LT,Mazoe Orange 1L,28,2.53,Beverage,FALSE
1/18/2025,TEA_250G,Tea Leaves 250g,30,2.98,Beverage,FALSE
1/18/2025,MILK_1LT,Long-life Milk 1L,23,1.79,Beverage,TRUE
1/18/2025,SOAP_100G,Bathing Soap 100g,12,0.8,Household,FALSE
1/18/2025,DETERGENT_500G,Washing Powder 500g,10,2.46,Household,FALSE
1/18/2025,CANDLES_6PK,Candles 6-pack,10,1.53,Household,TRUE
1/18/2025,TOOTHPASTE_100G,Toothpaste 100g,7,1.83,Personal Care,TRUE
1/18/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,3.48,Personal Care,TRUE
1/18/2025,BISCUITS_200G,Biscuits 200g,18,1.21,Snack,FALSE
1/18/2025,MAPUTI_100G,Maputi 100g,18,0.51,Snack,FALSE
1/18/2025,BREAD_LOAF,Bread Loaf,35,1.01,Bakery,FALSE
1/18/2025,BEANS_410G,Baked Beans 410g,9,1.49,Canned Food,FALSE
1/18/2025,PILCHARDS_155G,Pilchards 155g,9,1.79,Canned Food,FALSE
1/18/2025,AIRTIME_5,Airtime $5,40,5.04,Utility,FALSE
1/18/2025,ELECTRICITY_10,Electricity $10,43,10.16,Utility,FALSE
1/19/2025,MEALIE_2KG,Mealie Meal 2KG,23,2.01,Staple,FALSE
1/19/2025,MEALIE_10KG,Mealie Meal 10KG,27,7.94,Staple,FALSE
1/19/2025,RICE_5KG,Rice 5KG,13,7.57,Staple,TRUE
1/19/2025,COOKOIL_2LT,Cooking Oil 2L,14,3.55,Staple,FALSE
1/19/2025,SUGAR_2KG,Sugar 2KG,14,2.19,Staple,FALSE
1/19/2025,SALT_1KG,Salt 1KG,13,1.02,Staple,FALSE
1/19/2025,COKE_500ML,Coke 500ml,19,1.02,Beverage,FALSE
1/19/2025,MAZOE_1LT,Mazoe Orange 1L,22,2.53,Beverage,FALSE
1/19/2025,TEA_250G,Tea Leaves 250g,22,2.96,Beverage,FALSE
1/19/2025,MILK_1LT,Long-life Milk 1L,20,1.79,Beverage,FALSE
1/19/2025,SOAP_100G,Bathing Soap 100g,8,0.79,Household,FALSE
1/19/2025,DETERGENT_500G,Washing Powder 500g,7,2.55,Household,FALSE
1/19/2025,CANDLES_6PK,Candles 6-pack,8,1.5,Household,TRUE
1/19/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.77,Personal Care,FALSE
1/19/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.56,Personal Care,FALSE
1/19/2025,BISCUITS_200G,Biscuits 200g,12,1.22,Snack,FALSE
1/19/2025,MAPUTI_100G,Maputi 100g,11,0.5,Snack,TRUE
1/19/2025,BREAD_LOAF,Bread Loaf,24,1.02,Bakery,FALSE
1/19/2025,BEANS_410G,Baked Beans 410g,5,1.47,Canned Food,TRUE
1/19/2025,PILCHARDS_155G,Pilchards 155g,4,1.8,Canned Food,TRUE
1/19/2025,AIRTIME_5,Airtime $5,33,5.02,Utility,FALSE
1/19/2025,ELECTRICITY_10,Electricity $10,27,10.07,Utility,FALSE
1/20/2025,MEALIE_2KG,Mealie Meal 2KG,23,1.96,Staple,FALSE
1/20/2025,MEALIE_10KG,Mealie Meal 10KG,23,7.85,Staple,FALSE
1/20/2025,RICE_5KG,Rice 5KG,16,7.42,Staple,TRUE
1/20/2025,COOKOIL_2LT,Cooking Oil 2L,13,3.44,Staple,FALSE
1/20/2025,SUGAR_2KG,Sugar 2KG,12,2.19,Staple,FALSE
1/20/2025,SALT_1KG,Salt 1KG,14,0.98,Staple,FALSE
1/20/2025,COKE_500ML,Coke 500ml,17,0.99,Beverage,FALSE
1/20/2025,MAZOE_1LT,Mazoe Orange 1L,18,2.54,Beverage,FALSE
1/20/2025,TEA_250G,Tea Leaves 250g,22,3.03,Beverage,FALSE
1/20/2025,MILK_1LT,Long-life Milk 1L,20,1.78,Beverage,FALSE
1/20/2025,SOAP_100G,Bathing Soap 100g,8,0.8,Household,TRUE
1/20/2025,DETERGENT_500G,Washing Powder 500g,7,2.54,Household,FALSE
1/20/2025,CANDLES_6PK,Candles 6-pack,8,1.53,Household,TRUE
1/20/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.8,Personal Care,FALSE
1/20/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.47,Personal Care,FALSE
1/20/2025,BISCUITS_200G,Biscuits 200g,12,1.22,Snack,FALSE
1/20/2025,MAPUTI_100G,Maputi 100g,13,0.5,Snack,FALSE
1/20/2025,BREAD_LOAF,Bread Loaf,22,0.99,Bakery,FALSE
1/20/2025,BEANS_410G,Baked Beans 410g,5,1.5,Canned Food,FALSE
1/20/2025,PILCHARDS_155G,Pilchards 155g,6,1.77,Canned Food,TRUE
1/20/2025,AIRTIME_5,Airtime $5,33,4.92,Utility,FALSE
1/20/2025,ELECTRICITY_10,Electricity $10,35,9.99,Utility,FALSE
1/21/2025,MEALIE_2KG,Mealie Meal 2KG,21,1.97,Staple,FALSE
1/21/2025,MEALIE_10KG,Mealie Meal 10KG,21,7.99,Staple,FALSE
1/21/2025,RICE_5KG,Rice 5KG,16,7.5,Staple,TRUE
1/21/2025,COOKOIL_2LT,Cooking Oil 2L,15,3.5,Staple,TRUE
1/21/2025,SUGAR_2KG,Sugar 2KG,12,2.23,Staple,TRUE
1/21/2025,SALT_1KG,Salt 1KG,17,1,Staple,FALSE
1/21/2025,COKE_500ML,Coke 500ml,17,0.99,Beverage,FALSE
1/21/2025,MAZOE_1LT,Mazoe Orange 1L,20,2.53,Beverage,FALSE
1/21/2025,TEA_250G,Tea Leaves 250g,16,3.02,Beverage,FALSE
1/21/2025,MILK_1LT,Long-life Milk 1L,18,1.78,Beverage,FALSE
1/21/2025,SOAP_100G,Bathing Soap 100g,8,0.79,Household,FALSE
1/21/2025,DETERGENT_500G,Washing Powder 500g,8,2.5,Household,FALSE
1/21/2025,CANDLES_6PK,Candles 6-pack,8,1.49,Household,FALSE
1/21/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.81,Personal Care,TRUE
1/21/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.54,Personal Care,FALSE
1/21/2025,BISCUITS_200G,Biscuits 200g,10,1.18,Snack,FALSE
1/21/2025,MAPUTI_100G,Maputi 100g,12,0.5,Snack,FALSE
1/21/2025,BREAD_LOAF,Bread Loaf,21,0.99,Bakery,FALSE
1/21/2025,BEANS_410G,Baked Beans 410g,6,1.48,Canned Food,FALSE
1/21/2025,PILCHARDS_155G,Pilchards 155g,5,1.78,Canned Food,FALSE
1/21/2025,AIRTIME_5,Airtime $5,32,5.04,Utility,FALSE
1/21/2025,ELECTRICITY_10,Electricity $10,34,9.91,Utility,FALSE
1/22/2025,MEALIE_2KG,Mealie Meal 2KG,20,2.02,Staple,FALSE
1/22/2025,MEALIE_10KG,Mealie Meal 10KG,21,7.96,Staple,FALSE
1/22/2025,RICE_5KG,Rice 5KG,15,7.63,Staple,FALSE
1/22/2025,COOKOIL_2LT,Cooking Oil 2L,12,3.52,Staple,FALSE
1/22/2025,SUGAR_2KG,Sugar 2KG,16,2.23,Staple,FALSE
1/22/2025,SALT_1KG,Salt 1KG,16,0.99,Staple,FALSE
1/22/2025,COKE_500ML,Coke 500ml,17,1.01,Beverage,FALSE
1/22/2025,MAZOE_1LT,Mazoe Orange 1L,17,2.45,Beverage,FALSE
1/22/2025,TEA_250G,Tea Leaves 250g,17,3.06,Beverage,FALSE
1/22/2025,MILK_1LT,Long-life Milk 1L,20,1.81,Beverage,FALSE
1/22/2025,SOAP_100G,Bathing Soap 100g,6,0.81,Household,FALSE
1/22/2025,DETERGENT_500G,Washing Powder 500g,6,2.55,Household,TRUE
1/22/2025,CANDLES_6PK,Candles 6-pack,7,1.53,Household,FALSE
1/22/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.78,Personal Care,FALSE
1/22/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.53,Personal Care,FALSE
1/22/2025,BISCUITS_200G,Biscuits 200g,9,1.2,Snack,FALSE
1/22/2025,MAPUTI_100G,Maputi 100g,12,0.5,Snack,FALSE
1/22/2025,BREAD_LOAF,Bread Loaf,21,1.01,Bakery,FALSE
1/22/2025,BEANS_410G,Baked Beans 410g,4,1.5,Canned Food,TRUE
1/22/2025,PILCHARDS_155G,Pilchards 155g,5,1.81,Canned Food,FALSE
1/22/2025,AIRTIME_5,Airtime $5,33,5,Utility,FALSE
1/22/2025,ELECTRICITY_10,Electricity $10,29,9.9,Utility,FALSE
1/23/2025,MEALIE_2KG,Mealie Meal 2KG,26,1.96,Staple,FALSE
1/23/2025,MEALIE_10KG,Mealie Meal 10KG,25,7.95,Staple,TRUE
1/23/2025,RICE_5KG,Rice 5KG,13,7.55,Staple,TRUE
1/23/2025,COOKOIL_2LT,Cooking Oil 2L,17,3.57,Staple,TRUE
1/23/2025,SUGAR_2KG,Sugar 2KG,13,2.24,Staple,TRUE
1/23/2025,SALT_1KG,Salt 1KG,15,1.02,Staple,FALSE
1/23/2025,COKE_500ML,Coke 500ml,23,1,Beverage,FALSE
1/23/2025,MAZOE_1LT,Mazoe Orange 1L,23,2.55,Beverage,FALSE
1/23/2025,TEA_250G,Tea Leaves 250g,20,3.01,Beverage,FALSE
1/23/2025,MILK_1LT,Long-life Milk 1L,19,1.8,Beverage,FALSE
1/23/2025,SOAP_100G,Bathing Soap 100g,9,0.8,Household,TRUE
1/23/2025,DETERGENT_500G,Washing Powder 500g,6,2.46,Household,FALSE
1/23/2025,CANDLES_6PK,Candles 6-pack,6,1.5,Household,FALSE
1/23/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.81,Personal Care,FALSE
1/23/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.54,Personal Care,FALSE
1/23/2025,BISCUITS_200G,Biscuits 200g,12,1.22,Snack,FALSE
1/23/2025,MAPUTI_100G,Maputi 100g,12,0.49,Snack,FALSE
1/23/2025,BREAD_LOAF,Bread Loaf,20,1,Bakery,FALSE
1/23/2025,BEANS_410G,Baked Beans 410g,5,1.52,Canned Food,FALSE
1/23/2025,PILCHARDS_155G,Pilchards 155g,6,1.79,Canned Food,FALSE
1/23/2025,AIRTIME_5,Airtime $5,24,4.91,Utility,FALSE
1/23/2025,ELECTRICITY_10,Electricity $10,32,10.02,Utility,FALSE
1/24/2025,MEALIE_2KG,Mealie Meal 2KG,31,1.99,Staple,TRUE
1/24/2025,MEALIE_10KG,Mealie Meal 10KG,36,8.12,Staple,FALSE
1/24/2025,RICE_5KG,Rice 5KG,22,7.45,Staple,FALSE
1/24/2025,COOKOIL_2LT,Cooking Oil 2L,22,3.52,Staple,FALSE
1/24/2025,SUGAR_2KG,Sugar 2KG,19,2.2,Staple,FALSE
1/24/2025,SALT_1KG,Salt 1KG,18,0.99,Staple,FALSE
1/24/2025,COKE_500ML,Coke 500ml,29,1,Beverage,TRUE
1/24/2025,MAZOE_1LT,Mazoe Orange 1L,31,2.49,Beverage,FALSE
1/24/2025,TEA_250G,Tea Leaves 250g,29,2.94,Beverage,TRUE
1/24/2025,MILK_1LT,Long-life Milk 1L,31,1.78,Beverage,FALSE
1/24/2025,SOAP_100G,Bathing Soap 100g,9,0.81,Household,FALSE
1/24/2025,DETERGENT_500G,Washing Powder 500g,12,2.54,Household,TRUE
1/24/2025,CANDLES_6PK,Candles 6-pack,11,1.5,Household,FALSE
1/24/2025,TOOTHPASTE_100G,Toothpaste 100g,7,1.77,Personal Care,FALSE
1/24/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.43,Personal Care,FALSE
1/24/2025,BISCUITS_200G,Biscuits 200g,15,1.22,Snack,FALSE
1/24/2025,MAPUTI_100G,Maputi 100g,16,0.49,Snack,TRUE
1/24/2025,BREAD_LOAF,Bread Loaf,41,0.98,Bakery,FALSE
1/24/2025,BEANS_410G,Baked Beans 410g,7,1.51,Canned Food,TRUE
1/24/2025,PILCHARDS_155G,Pilchards 155g,9,1.81,Canned Food,FALSE
1/24/2025,AIRTIME_5,Airtime $5,49,5.05,Utility,FALSE
1/24/2025,ELECTRICITY_10,Electricity $10,38,9.81,Utility,FALSE
1/25/2025,MEALIE_2KG,Mealie Meal 2KG,26,1.99,Staple,FALSE
1/25/2025,MEALIE_10KG,Mealie Meal 10KG,34,7.92,Staple,FALSE
1/25/2025,RICE_5KG,Rice 5KG,18,7.52,Staple,FALSE
1/25/2025,COOKOIL_2LT,Cooking Oil 2L,24,3.53,Staple,FALSE
1/25/2025,SUGAR_2KG,Sugar 2KG,24,2.18,Staple,FALSE
1/25/2025,SALT_1KG,Salt 1KG,17,1,Staple,FALSE
1/25/2025,COKE_500ML,Coke 500ml,23,1.01,Beverage,TRUE
1/25/2025,MAZOE_1LT,Mazoe Orange 1L,28,2.46,Beverage,FALSE
1/25/2025,TEA_250G,Tea Leaves 250g,24,2.99,Beverage,FALSE
1/25/2025,MILK_1LT,Long-life Milk 1L,30,1.8,Beverage,TRUE
1/25/2025,SOAP_100G,Bathing Soap 100g,13,0.8,Household,FALSE
1/25/2025,DETERGENT_500G,Washing Powder 500g,12,2.52,Household,FALSE
1/25/2025,CANDLES_6PK,Candles 6-pack,11,1.52,Household,FALSE
1/25/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.79,Personal Care,FALSE
1/25/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,3.53,Personal Care,FALSE
1/25/2025,BISCUITS_200G,Biscuits 200g,19,1.18,Snack,FALSE
1/25/2025,MAPUTI_100G,Maputi 100g,18,0.5,Snack,FALSE
1/25/2025,BREAD_LOAF,Bread Loaf,28,1,Bakery,FALSE
1/25/2025,BEANS_410G,Baked Beans 410g,7,1.5,Canned Food,FALSE
1/25/2025,PILCHARDS_155G,Pilchards 155g,6,1.82,Canned Food,FALSE
1/25/2025,AIRTIME_5,Airtime $5,48,5.01,Utility,FALSE
1/25/2025,ELECTRICITY_10,Electricity $10,34,10.11,Utility,TRUE
1/26/2025,MEALIE_2KG,Mealie Meal 2KG,19,2,Staple,FALSE
1/26/2025,MEALIE_10KG,Mealie Meal 10KG,21,7.95,Staple,FALSE
1/26/2025,RICE_5KG,Rice 5KG,13,7.5,Staple,FALSE
1/26/2025,COOKOIL_2LT,Cooking Oil 2L,14,3.54,Staple,FALSE
1/26/2025,SUGAR_2KG,Sugar 2KG,16,2.2,Staple,FALSE
1/26/2025,SALT_1KG,Salt 1KG,17,1.01,Staple,FALSE
1/26/2025,COKE_500ML,Coke 500ml,21,0.99,Beverage,FALSE
1/26/2025,MAZOE_1LT,Mazoe Orange 1L,20,2.52,Beverage,FALSE
1/26/2025,TEA_250G,Tea Leaves 250g,19,3.06,Beverage,FALSE
1/26/2025,MILK_1LT,Long-life Milk 1L,19,1.81,Beverage,TRUE
1/26/2025,SOAP_100G,Bathing Soap 100g,8,0.78,Household,FALSE
1/26/2025,DETERGENT_500G,Washing Powder 500g,7,2.47,Household,TRUE
1/26/2025,CANDLES_6PK,Candles 6-pack,7,1.51,Household,FALSE
1/26/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.8,Personal Care,FALSE
1/26/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.49,Personal Care,FALSE
1/26/2025,BISCUITS_200G,Biscuits 200g,9,1.21,Snack,FALSE
1/26/2025,MAPUTI_100G,Maputi 100g,13,0.5,Snack,FALSE
1/26/2025,BREAD_LOAF,Bread Loaf,21,0.98,Bakery,FALSE
1/26/2025,BEANS_410G,Baked Beans 410g,5,1.51,Canned Food,FALSE
1/26/2025,PILCHARDS_155G,Pilchards 155g,5,1.77,Canned Food,FALSE
1/26/2025,AIRTIME_5,Airtime $5,34,4.97,Utility,TRUE
1/26/2025,ELECTRICITY_10,Electricity $10,29,10.11,Utility,TRUE
1/27/2025,MEALIE_2KG,Mealie Meal 2KG,23,2,Staple,FALSE
1/27/2025,MEALIE_10KG,Mealie Meal 10KG,26,7.86,Staple,FALSE
1/27/2025,RICE_5KG,Rice 5KG,14,7.45,Staple,FALSE
1/27/2025,COOKOIL_2LT,Cooking Oil 2L,12,3.43,Staple,TRUE
1/27/2025,SUGAR_2KG,Sugar 2KG,17,2.16,Staple,FALSE
1/27/2025,SALT_1KG,Salt 1KG,12,1.02,Staple,FALSE
1/27/2025,COKE_500ML,Coke 500ml,18,1,Beverage,TRUE
1/27/2025,MAZOE_1LT,Mazoe Orange 1L,23,2.45,Beverage,TRUE
1/27/2025,TEA_250G,Tea Leaves 250g,20,3.01,Beverage,FALSE
1/27/2025,MILK_1LT,Long-life Milk 1L,19,1.82,Beverage,FALSE
1/27/2025,SOAP_100G,Bathing Soap 100g,7,0.81,Household,FALSE
1/27/2025,DETERGENT_500G,Washing Powder 500g,8,2.55,Household,FALSE
1/27/2025,CANDLES_6PK,Candles 6-pack,7,1.5,Household,FALSE
1/27/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.79,Personal Care,TRUE
1/27/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.56,Personal Care,FALSE
1/27/2025,BISCUITS_200G,Biscuits 200g,12,1.2,Snack,TRUE
1/27/2025,MAPUTI_100G,Maputi 100g,12,0.5,Snack,FALSE
1/27/2025,BREAD_LOAF,Bread Loaf,22,0.99,Bakery,FALSE
1/27/2025,BEANS_410G,Baked Beans 410g,6,1.51,Canned Food,FALSE
1/27/2025,PILCHARDS_155G,Pilchards 155g,7,1.79,Canned Food,FALSE
1/27/2025,AIRTIME_5,Airtime $5,34,4.91,Utility,FALSE
1/27/2025,ELECTRICITY_10,Electricity $10,30,9.86,Utility,FALSE
1/28/2025,MEALIE_2KG,Mealie Meal 2KG,22,1.98,Staple,FALSE
1/28/2025,MEALIE_10KG,Mealie Meal 10KG,20,8.07,Staple,FALSE
1/28/2025,RICE_5KG,Rice 5KG,17,7.52,Staple,TRUE
1/28/2025,COOKOIL_2LT,Cooking Oil 2L,16,3.45,Staple,FALSE
1/28/2025,SUGAR_2KG,Sugar 2KG,13,2.17,Staple,FALSE
1/28/2025,SALT_1KG,Salt 1KG,16,1.02,Staple,FALSE
1/28/2025,COKE_500ML,Coke 500ml,16,0.99,Beverage,FALSE
1/28/2025,MAZOE_1LT,Mazoe Orange 1L,20,2.51,Beverage,TRUE
1/28/2025,TEA_250G,Tea Leaves 250g,16,3,Beverage,FALSE
1/28/2025,MILK_1LT,Long-life Milk 1L,21,1.83,Beverage,TRUE
1/28/2025,SOAP_100G,Bathing Soap 100g,6,0.81,Household,FALSE
1/28/2025,DETERGENT_500G,Washing Powder 500g,8,2.52,Household,FALSE
1/28/2025,CANDLES_6PK,Candles 6-pack,8,1.47,Household,FALSE
1/28/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.83,Personal Care,FALSE
1/28/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.44,Personal Care,FALSE
1/28/2025,BISCUITS_200G,Biscuits 200g,13,1.22,Snack,TRUE
1/28/2025,MAPUTI_100G,Maputi 100g,10,0.49,Snack,FALSE
1/28/2025,BREAD_LOAF,Bread Loaf,23,0.98,Bakery,FALSE
1/28/2025,BEANS_410G,Baked Beans 410g,5,1.49,Canned Food,FALSE
1/28/2025,PILCHARDS_155G,Pilchards 155g,6,1.79,Canned Food,FALSE
1/28/2025,AIRTIME_5,Airtime $5,32,5,Utility,FALSE
1/28/2025,ELECTRICITY_10,Electricity $10,27,10.2,Utility,TRUE
1/29/2025,MEALIE_2KG,Mealie Meal 2KG,18,2,Staple,FALSE
1/29/2025,MEALIE_10KG,Mealie Meal 10KG,23,7.97,Staple,FALSE
1/29/2025,RICE_5KG,Rice 5KG,13,7.63,Staple,FALSE
1/29/2025,COOKOIL_2LT,Cooking Oil 2L,17,3.55,Staple,FALSE
1/29/2025,SUGAR_2KG,Sugar 2KG,12,2.19,Staple,FALSE
1/29/2025,SALT_1KG,Salt 1KG,12,0.99,Staple,FALSE
1/29/2025,COKE_500ML,Coke 500ml,16,0.99,Beverage,FALSE
1/29/2025,MAZOE_1LT,Mazoe Orange 1L,17,2.49,Beverage,FALSE
1/29/2025,TEA_250G,Tea Leaves 250g,20,3.05,Beverage,FALSE
1/29/2025,MILK_1LT,Long-life Milk 1L,19,1.8,Beverage,FALSE
1/29/2025,SOAP_100G,Bathing Soap 100g,8,0.8,Household,FALSE
1/29/2025,DETERGENT_500G,Washing Powder 500g,9,2.49,Household,FALSE
1/29/2025,CANDLES_6PK,Candles 6-pack,9,1.48,Household,FALSE
1/29/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.83,Personal Care,FALSE
1/29/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.53,Personal Care,FALSE
1/29/2025,BISCUITS_200G,Biscuits 200g,12,1.18,Snack,TRUE
1/29/2025,MAPUTI_100G,Maputi 100g,9,0.49,Snack,FALSE
1/29/2025,BREAD_LOAF,Bread Loaf,22,1.01,Bakery,FALSE
1/29/2025,BEANS_410G,Baked Beans 410g,5,1.5,Canned Food,FALSE
1/29/2025,PILCHARDS_155G,Pilchards 155g,4,1.83,Canned Food,TRUE
1/29/2025,AIRTIME_5,Airtime $5,32,4.95,Utility,FALSE
1/29/2025,ELECTRICITY_10,Electricity $10,34,10.19,Utility,FALSE
1/30/2025,MEALIE_2KG,Mealie Meal 2KG,23,2.02,Staple,TRUE
1/30/2025,MEALIE_10KG,Mealie Meal 10KG,26,7.93,Staple,FALSE
1/30/2025,RICE_5KG,Rice 5KG,15,7.64,Staple,FALSE
1/30/2025,COOKOIL_2LT,Cooking Oil 2L,16,3.45,Staple,FALSE
1/30/2025,SUGAR_2KG,Sugar 2KG,13,2.23,Staple,FALSE
1/30/2025,SALT_1KG,Salt 1KG,17,1.01,Staple,FALSE
1/30/2025,COKE_500ML,Coke 500ml,17,0.99,Beverage,TRUE
1/30/2025,MAZOE_1LT,Mazoe Orange 1L,16,2.47,Beverage,FALSE
1/30/2025,TEA_250G,Tea Leaves 250g,16,2.97,Beverage,FALSE
1/30/2025,MILK_1LT,Long-life Milk 1L,17,1.83,Beverage,FALSE
1/30/2025,SOAP_100G,Bathing Soap 100g,7,0.81,Household,FALSE
1/30/2025,DETERGENT_500G,Washing Powder 500g,9,2.54,Household,FALSE
1/30/2025,CANDLES_6PK,Candles 6-pack,7,1.51,Household,TRUE
1/30/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.8,Personal Care,FALSE
1/30/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.49,Personal Care,FALSE
1/30/2025,BISCUITS_200G,Biscuits 200g,11,1.18,Snack,FALSE
1/30/2025,MAPUTI_100G,Maputi 100g,9,0.5,Snack,FALSE
1/30/2025,BREAD_LOAF,Bread Loaf,24,1.01,Bakery,FALSE
1/30/2025,BEANS_410G,Baked Beans 410g,5,1.5,Canned Food,FALSE
1/30/2025,PILCHARDS_155G,Pilchards 155g,5,1.82,Canned Food,TRUE
1/30/2025,AIRTIME_5,Airtime $5,32,4.92,Utility,FALSE
1/30/2025,ELECTRICITY_10,Electricity $10,34,10.01,Utility,FALSE
1/31/2025,MEALIE_2KG,Mealie Meal 2KG,55,2.01,Staple,FALSE
1/31/2025,MEALIE_10KG,Mealie Meal 10KG,55,8.15,Staple,FALSE
1/31/2025,RICE_5KG,Rice 5KG,34,7.36,Staple,FALSE
1/31/2025,COOKOIL_2LT,Cooking Oil 2L,29,3.51,Staple,TRUE
1/31/2025,SUGAR_2KG,Sugar 2KG,39,2.22,Staple,FALSE
1/31/2025,SALT_1KG,Salt 1KG,32,1.01,Staple,FALSE
1/31/2025,COKE_500ML,Coke 500ml,44,0.99,Beverage,FALSE
1/31/2025,MAZOE_1LT,Mazoe Orange 1L,43,2.51,Beverage,TRUE
1/31/2025,TEA_250G,Tea Leaves 250g,43,2.98,Beverage,FALSE
